hours,projects,years_review,tier,service_score,broke_down
0.244906774933632,7.0,2.811487832368038,5.141297718361249,0.42572151091201305,1
6.734598871529389,7.0,1.3951178764949579,0.7605824805031656,0.6508163357674089,1
9.190886196338225,4.0,0.07987584061512587,5.917616572349124,0.2461857224794889,1
8.268253295567211,9.0,7.977616775803389,2.953967603914334,0.853305395521555,1
8.855202667099467,8.0,11.726037334192693,2.748597510398235,0.09897673963986153,0
6.603553805205234,2.0,6.172983034762169,5.959642718455872,0.3831688533410219,0
2.455522672431776,2.0,9.84501785433179,0.3099141580628091,0.6908807825906036,0
7.685169988962544,5.0,11.644651407330308,6.213741721927643,0.6213634409070392,0
2.116747426075105,1.0,0.9689596251576904,4.6474340381054855,0.7094772592868398,1
8.31274834664461,7.0,5.105183046151506,5.6928978698591255,0.9464557924557865,1
0.6271792257076825,0.0,5.061460926579105,6.152906476773817,0.4052419632831352,0
8.254878133935557,4.0,2.9852251659056117,6.884890879337064,0.4366361696541967,1
1.645072664741013,7.0,8.610772188068438,6.847207930308466,0.9535748508315142,0
3.7514699649664185,7.0,6.6450333859726385,2.2622713236983785,0.23403066276044782,0
3.1673816655696427,7.0,2.0150936873245255,4.448767371006725,0.09675754262506087,1
6.913370352777413,0.0,11.349392383438111,4.229172473134527,0.7007641279211833,0
1.7857187817437192,7.0,1.4314027819530395,5.821501497356986,0.8403280034098862,1
3.9625616221698645,8.0,0.5961966031414865,6.55166626945989,0.2556837739524489,1
0.058245951079809455,7.0,9.070012949482162,2.9648257861338623,0.05845542323024744,0
2.6249471275010148,9.0,5.128437903296092,4.420066259129974,0.676294710023509,1
4.211888142289553,6.0,7.831187276770612,4.8820356004967635,0.8817389819805922,0
1.0592123670732445,8.0,0.35193633289845305,1.1235124623374846,0.8684129141970942,1
6.331599460365577,10.0,0.9602154625471955,7.153076697207263,0.12119292691673667,1
3.8042426988653233,4.0,3.4139004275420195,4.550877905851768,0.36790482969707505,1
7.252939380762388,5.0,3.93258692732749,1.032819177556898,0.53155156160267,1
6.538660110683944,6.0,6.333750106391806,1.9484891079386601,0.07574454983115331,0
4.312267487774061,1.0,3.8176388216464567,0.2654925250930136,0.30095240020225267,0
8.673205056421992,8.0,2.7789541945687257,2.3699245503568793,0.3606636217624508,1
6.32135117500167,2.0,11.41413934492426,1.214796707323421,0.24144742024984223,0
8.10274352106299,3.0,1.592373271606775,6.520161125626921,0.48224737765675885,1
3.41794723940113,4.0,6.030333479501385,6.0730424138858945,0.5341685038817564,0
5.436692896684557,10.0,2.6840155789136886,2.1638385247924656,0.6253160145168393,1
1.962968851147534,6.0,9.742304021204234,4.4595342891542495,0.8294577453653279,0
9.96141190118628,5.0,7.429408741064766,2.1166680589511495,0.30759311330024,0
2.4321546430632712,3.0,7.4459493749492704,0.1630054546597286,0.5579478441673834,0
2.5686746722710274,4.0,5.225288104065996,3.041357808542494,0.14939934663158905,0
0.7319007239096598,4.0,5.499484973513475,5.3672988246855295,0.5835635583089085,0
2.5780311899673656,2.0,11.906222060557075,4.696346319296435,0.12690867868851585,0
7.631285325440532,3.0,5.097932839028057,4.4904099977854965,0.6993026103723348,1
6.978935706830813,5.0,7.889606495455419,3.4069822437086374,0.20568725453803205,0
1.2867321231716944,8.0,1.0580565410159792,6.277908759855104,0.4418769807055669,1
3.7623850142809423,6.0,6.29500099070255,7.645217798636074,0.9061623593932842,0
4.209213946174629,9.0,9.069858686160217,0.6346531958332617,0.19501457202436823,0
6.649842463619607,5.0,5.62619168990503,0.9152429645794298,0.1259066478187899,0
4.559289630437489,3.0,8.727802346764232,5.679503472952345,0.73276638916092,0
5.865183268255314,1.0,7.971128060810812,6.202192307064441,0.5906910105382845,0
8.396846036089423,8.0,1.3186782877760086,3.9462544881957307,0.8769394900882838,1
7.264736103123704,9.0,5.725580996398415,1.0681538054283184,0.15163013837905692,1
3.650072635085589,2.0,0.3744169884065256,2.673122140833353,0.9615097820402017,1
4.483963093444842,8.0,1.091314937536295,3.7558418900741293,0.6317530587180527,1
3.6769956969000663,10.0,8.078723753859054,5.243300664454739,0.9425907316711447,0
1.0973466400669674,1.0,2.6384187499088827,2.90476041815103,0.18787784452916223,1
2.032415440873966,3.0,0.6076787902950547,4.064504284126358,0.8616211915128188,1
2.838064889441311,0.0,5.620796709897491,5.916507274107784,0.6374822336810431,1
3.141338956023022,7.0,8.378549654296618,5.51047125021793,0.5699658066427085,0
3.130478588199377,3.0,3.36228500597805,2.076954647233549,0.9015554686585981,0
5.76699716252952,6.0,2.2872066629467915,1.6477580985533882,0.8920110759253913,1
9.716899756197547,10.0,2.769571765742448,4.593297799687403,0.9334189633894593,1
7.74664134923732,0.0,0.27706720884018665,6.831060600123814,0.9165084160844514,1
7.911339481728053,0.0,0.5008736698397014,7.736550276242194,0.4221607474135247,1
7.5926850053958,6.0,5.549181536824842,0.9604268037486587,0.5689896116275962,0
5.969877305237564,1.0,2.584775822504833,5.878784776327779,0.8927708882155331,1
9.176922571709127,0.0,5.13575929116121,2.0904879852459155,0.1598091707653032,0
6.89630155447081,0.0,10.959089358305281,2.1097431774444013,0.03556955976770393,0
5.00356430736871,5.0,9.650859992071481,4.249946051691748,0.1719469483065711,0
0.7708380850053875,4.0,9.920728205990116,7.461167744409184,0.48199162481348434,0
4.8844922708552385,5.0,11.148283397425212,2.331973785561459,0.2391677743386863,0
2.1283099534033436,4.0,8.003723471711647,0.9852787975962292,0.5495539806348022,0
1.3269629754678725,10.0,5.252454486976997,2.565236170851036,0.28825133756663124,1
5.06064922529373,10.0,0.8800298978732521,2.478426392947471,0.24139377947988072,1
7.8508529259695905,2.0,8.660476502254706,7.12723690069728,0.25614787074122125,0
2.9500644280551946,10.0,1.3341485316784323,5.32201031758562,0.20913778600228072,1
7.687717599091664,0.0,3.6406397745324903,5.793926713515319,0.9918570214720211,0
5.256295231622541,4.0,3.367303429329442,3.4732921809040826,0.36979006599532915,1
1.4904802337071255,6.0,11.25424301547389,4.449167530679205,0.317519567186085,0
9.649677439797358,5.0,10.399434110644766,5.967326861533898,0.04830894706879041,0
4.016362238885175,3.0,3.0551184280015873,0.3133808736095567,0.4390434058973187,0
2.9523425566269577,5.0,4.497060361538242,6.744496953370135,0.7472915006463734,1
8.469983706337295,6.0,5.728181964688373,5.769894791325571,0.20504798939471514,1
1.2446033251547983,0.0,0.5726139630055593,0.3464863706537198,0.9484603793269701,1
7.335904610737034,2.0,0.23076616550345408,5.575076322173421,0.7238608299275159,1
1.8782474256546833,1.0,6.829186731206656,2.8888458933263816,0.7993279845126658,0
3.9249177601258243,7.0,6.002845752934007,0.5979772113604076,0.5772159096845825,0
2.3189987846213844,5.0,7.553563905465895,5.657227506241501,0.8292736450386092,0
8.412279926923869,1.0,10.54098794681056,5.557032848898349,0.18245793855834314,0
3.900745519398617,8.0,1.6599665330564979,4.983853329285533,0.4949754415923402,1
9.746928128822892,5.0,10.751769131345089,2.50192885738499,0.0307102032231229,0
6.252614844151068,6.0,2.515286795601193,1.0132005101859765,0.5559261811623837,1
6.936228347029152,8.0,11.072147810327522,1.6320308672730066,0.3422863821022595,0
5.215251221324175,3.0,1.9032121111564253,3.2459254880539232,0.5610174130662167,1
3.0896819907559117,9.0,4.793797709726528,2.2747151200871105,0.8796933787477823,1
3.955564210524287,1.0,8.837294935721296,3.0963212806603178,0.41064892641146744,0
9.409341876619017,3.0,2.4024475117676567,2.508472988752997,0.5499795859778199,1
2.0120320072466447,1.0,1.4060671819186652,7.3965612782964305,0.9689473897851733,1
9.882189012202122,6.0,3.224802907957169,3.980763205665575,0.5954372978747997,1
7.583058620038185,1.0,4.037198705407063,6.990362746611094,0.8287405862232032,1
3.5978692649261026,10.0,10.631082959481,0.8502131462706934,0.6922376858555169,0
6.415135895056033,8.0,3.008887903104372,6.357393031568212,0.20948553983269913,1
3.8098153929308753,1.0,8.18247166109807,6.2442396439050105,0.912147161894554,0
3.8149293263992003,8.0,10.018335232636566,5.158498855192826,0.3568262177660414,0
5.038029501945296,9.0,0.16020714943905778,3.5168714378276267,0.8605238094723328,1
0.16722821635377083,1.0,3.2851540106565005,7.219850747180511,0.44250978074105896,0
4.935715599433962,8.0,10.832719877514023,5.631170105683664,0.23081538893979436,0
9.71598413446888,1.0,6.980505330402942,3.677591440836281,0.6383828055845041,0
2.8546522878557843,10.0,2.0317523134514928,7.1626960458047355,0.21493659206762017,1
7.482179590766122,8.0,5.918046420111645,7.959998505681546,0.7170929543484147,1
4.42788890070495,5.0,4.802517283123926,5.345580413391654,0.038272156493092124,0
2.092810426177855,0.0,10.025063919021573,2.700980213222188,0.611052740909999,0
9.050025708181295,5.0,9.511317988582478,1.029783467373365,0.7159519504986597,0
0.16827284680212995,5.0,3.890135286443771,2.5313684639231884,0.21188386391278013,1
3.035089265995107,5.0,11.796776357792577,7.495058856987855,0.06198270345609824,0
9.990258823239376,10.0,0.5734618413826063,4.542824578817315,0.6217425091831704,1
2.621467961899895,3.0,10.915821044041651,2.596218845941001,0.9309771452304636,0
8.49044521859272,0.0,1.167204393892404,6.656871021966738,0.9341961561942752,1
6.0568314865570425,0.0,6.6512990232538645,3.357206378052039,0.22592932802566834,0
8.060357075271236,4.0,5.026825576961279,5.574048153984828,0.9716073837283171,1
6.303177554434782,6.0,9.881051151821632,7.945594027106035,0.1805259932093457,0
3.6269685705784838,5.0,5.7660739343053535,5.320861376889128,0.5118952807761564,1
7.607887845834825,4.0,3.376943098961868,5.837159027531489,0.1622673967404834,1
0.2648454890397234,10.0,8.5537794304338,2.2696428176430965,0.7843540589756772,0
4.468129517344519,5.0,4.584202793032919,6.807747659302766,0.9249483996337975,1
3.7185456987010603,9.0,5.1021255283963525,2.959580291540351,0.3250931386447635,1
4.770740056373494,7.0,9.794998296969291,5.6480054343470565,0.9570939944796322,0
1.2762068649606961,1.0,4.274461888832534,0.48908580774339416,0.6635124999438109,0
2.2250686594627247,4.0,6.360585872882736,3.421706482083029,0.7447943786234758,0
5.620515900997094,1.0,9.704916759086966,5.791986526166141,0.783264534760222,0
3.8776911565595396,1.0,9.920519675604044,1.8518174841478938,0.9531045323910883,0
7.916562055903405,3.0,8.203657773294623,4.339765094202937,0.6652341680328955,1
6.051365892775145,9.0,8.517927846885161,4.671318391922875,0.6735322110750197,1
8.61266684786994,5.0,1.1422341719344509,5.404999579158836,0.2612303671090115,1
7.323608373256045,10.0,6.5427645898629105,4.515488955853441,0.9169811408885525,1
6.01823447758565,4.0,7.175635507777709,3.573684494117207,0.767613593028924,0
2.876156021959957,2.0,1.6932529800725957,2.580530721184944,0.9427565484656782,1
7.827604679261685,7.0,10.660064129975435,4.345377194510359,0.6347199997473488,0
2.512675781710818,6.0,8.108139868086964,0.8345294805664851,0.2315094509847051,0
0.7521111181440443,5.0,1.2377663256743063,2.1709234900736316,0.6401103577224783,1
9.628645784432278,4.0,1.4607620086182398,7.130476285198609,0.5542339147619917,1
5.400112050964692,2.0,1.2427901656317686,0.941703850473889,0.1795973753097524,1
7.738942975498113,7.0,1.737837503031073,3.8945895307463267,0.3079704767958291,1
5.292228076303601,1.0,7.07692984543824,7.106526668581142,0.9726115279750063,1
6.115797303718215,0.0,1.1705544174779408,6.445216395723821,0.9857305991282788,1
0.3389225051650624,0.0,4.905357874019984,2.050002925893345,0.5363248091741699,0
1.8679367935380853,10.0,3.4639356532827303,3.448660607802779,0.37834464237265264,1
6.746893954347774,7.0,7.842699578070135,2.493207840358341,0.7197516297314767,0
5.7056459795249825,9.0,8.548009880342708,1.9209798476810542,0.03621367739209502,0
1.5855503398671267,10.0,7.660321319817568,2.566570534672775,0.932243884320458,1
9.520292687261847,1.0,7.144906044804955,7.163154762821471,0.43993681491774084,1
1.543536325474043,7.0,6.674400733572382,6.726075279614513,0.07941638146743091,0
5.103032497386853,7.0,9.211154745059986,4.446458707282991,0.40555441020504,1
1.4400287501925768,8.0,6.015321146004453,4.515994492018544,0.7535038051096001,1
7.173717261062347,3.0,2.5691476379352034,3.64592143490818,0.020711449431605966,1
2.763130140951527,10.0,1.3129290854440745,5.587385674800033,0.884449415224412,1
1.3413397512178327,2.0,7.2005786403631,6.418586611246958,0.3659317378327873,0
0.4598718067051566,9.0,9.66023782939812,3.5536252584204018,0.48054211391912793,0
1.7483553789762363,9.0,8.611842937950847,6.187898101048327,0.3210878811686749,0
1.917987167235664,5.0,8.493573838714301,7.630143725023285,0.5938513618701763,0
5.369720795717926,8.0,9.326225363089536,5.3955770454345755,0.3510986054430343,1
4.510388861713912,9.0,0.9678407931642092,6.055269615962949,0.3252701678987393,1
9.572943672535374,6.0,10.208945000553651,0.7128876886259468,0.5307817572333539,0
9.541513368666424,9.0,0.37523535113521245,2.0098827558668857,0.4017467626336386,1
7.965461104684303,6.0,6.714746937050592,2.591208579128721,0.8754282879263902,0
6.715876339807033,4.0,4.985724890384815,3.0173255555281973,0.3399135155014511,0
8.450230915683465,9.0,1.581200543182674,6.054357840680212,0.12199676493257483,1
9.387518284798846,8.0,6.877478907212716,1.3885304861963297,0.6844124728294719,0
0.22617728887002753,3.0,1.3798603978277937,1.956742236912362,0.7656238079934107,1
1.181052271508587,6.0,0.6069148849993828,3.80871592172692,0.9357182280643452,1
3.602638846836431,5.0,8.53035938751739,6.66461371995435,0.3785782428326139,0
0.9358685304259973,8.0,10.69841415031585,3.6461730238266004,0.4500410733922475,0
5.995244730532772,2.0,5.286556488357303,6.260794828966676,0.7323904836767086,0
2.6036422234810863,3.0,9.677545361447585,2.6781624905164954,0.43237593698947363,0
2.643397291323255,4.0,11.447115529151414,3.2285464245526745,0.9973332636346561,0
2.8832798864786557,7.0,8.766877521052235,3.837598701601852,0.47884164531591766,0
0.9771565758439005,1.0,5.060164608599388,1.3237602190097881,0.17439810694849478,0
7.409444532381589,9.0,11.320841314878823,2.685212193568969,0.7898416265271901,0
6.506724295996501,3.0,2.9671643485143613,2.678259278355747,0.10773831391577493,1
6.065080906412624,8.0,2.862705684611319,4.624753415007292,0.34815063829283077,1
0.3404558227777543,7.0,8.038635877769067,1.0963087516699712,0.1701513762409409,0
4.294641446388775,9.0,9.90283670289649,6.1127387296776945,0.7757959821721804,1
6.852035898998427,3.0,3.1314551362079808,6.022096308260313,0.8301941523456482,1
1.5634664990358638,3.0,3.7641385584588356,5.464259800827164,0.7582397994422655,1
3.856578446575508,7.0,0.33342465473627314,2.449475829014049,0.42895243648284886,1
0.19834145469936892,3.0,1.138480498835745,6.848414114635372,0.7691271824860798,1
0.8185799707724206,8.0,3.9567534355126246,2.727624216775321,0.9039511764714249,1
2.164535799990539,2.0,1.1370873027971595,2.678899610934624,0.3251454595275054,0
4.146501611412487,6.0,0.26734180000210284,1.3837320378008275,0.3428740624450832,1
4.632400362873799,5.0,9.24684426152848,0.3595567872536929,0.8490603890323176,0
8.845215316181129,5.0,10.60030731472072,5.19167386190628,0.8526164186120888,1
3.166584421740133,6.0,1.638394006731763,3.7709317631180364,0.3328486249724705,1
0.21463876277191374,4.0,4.115695962711525,1.8411508920424033,0.6043831837469494,0
8.262233467711651,3.0,0.19053827546126945,2.980566115407668,0.612578139419939,1
0.6184693537357278,0.0,5.046868095071973,3.5496994749165713,0.01934709960250003,0
0.9299199266222835,6.0,1.433371440740883,2.0652055995265464,0.6006280752352846,1
9.63181716739735,8.0,6.817038261102374,2.0125168751321842,0.8903333259631713,1
7.533654181283584,2.0,8.128626556367307,0.6467505370464446,0.8066317800062854,0
3.3785420277925504,10.0,8.593903922679672,1.5331503469072283,0.8089966562835611,0
1.3217884161919569,7.0,1.2516813154320765,0.06981203768873101,0.9042228764309371,1
3.8673057317186155,2.0,9.590366376624408,2.9567169460808413,0.6204607735670469,0
3.3919489278017356,4.0,10.059987906751656,1.3304667815468365,0.7999703511396332,0
8.744412014424732,7.0,3.2543119915644994,4.021240323213882,0.9618006717537834,1
4.1875301731404,1.0,11.68257063564176,7.539183783353596,0.8295202203668057,0
0.8204500601562204,6.0,4.050179100678279,3.820668753647933,0.5833916105782465,1
9.268052023585863,8.0,3.0906329000694175,3.2279743535868377,0.38380791321018715,1
6.223133637152602,8.0,1.8999227200828637,7.269695348792403,0.5712908858330356,1
1.167098567810022,8.0,11.546841270567057,4.514018716685444,0.8307995595244446,0
1.1317416004642233,7.0,11.814082724279814,4.445912500414164,0.9612150719551013,0
4.659332411642643,3.0,9.400341128823678,2.077628258456195,0.11341891032843132,0
0.9208896568911618,2.0,3.6019093715007404,6.929919073640599,0.6613838492327665,1
6.317521922027584,9.0,2.235802749520397,7.9679575017665085,0.511619679349615,1
6.163837910949103,1.0,9.79314753369107,0.6264316599693425,0.2714923664224742,0
0.32081348618153704,4.0,9.835039798658961,2.7019860196345054,0.21364168352772217,0
8.074227810412944,3.0,8.300482469683741,6.808354215741636,0.8275259093638383,0
7.867947609394985,9.0,0.16954366294822565,1.3881530836659017,0.200139584778804,1
9.153082686153084,2.0,1.0772432991202292,5.8649188195164745,0.9101343372566626,1
6.703066467384771,7.0,6.855655069508606,5.804261182704941,0.6604556518811057,1
6.928622323352233,6.0,0.4739440942995081,5.116458512421416,0.15258783563650413,1
1.637416544531679,3.0,9.81510023749809,2.680362559787919,0.7663455601744278,0
0.23888813978811707,0.0,11.73316847177813,5.237465892892604,0.515517514652494,0
0.6556315241841992,1.0,11.730944342647987,4.997743102859095,0.5510879252588513,0
9.644613401603573,7.0,9.95575376555418,5.804539684863175,0.8401864161336767,1
6.457213655596336,0.0,0.46353086540884236,3.2055377619571237,0.9832707906142746,1
9.469066664934074,8.0,1.361299500375594,5.065806039106188,0.37851568279810066,1
3.4938435887209565,3.0,11.746794352977812,0.14160199698801357,0.7076544827488199,0
7.55221576661414,0.0,6.50572499501718,0.5420800379326618,0.10223330374902384,0
0.6539896536166678,2.0,1.3462015187031708,1.5638459825307178,0.5197494226281969,0
1.6620516559297116,9.0,0.05758435523409888,0.5709073534311049,0.5291639677835814,1
2.7713333487199,4.0,1.3832040679567443,3.8274866717905844,0.06516805392464264,1
5.503182517007417,9.0,10.543168910176954,5.678397625098093,0.4326658494441967,0
5.5740888009091005,0.0,3.5920666308299243,0.08902180496734147,0.7477214808329589,0
4.989864523070149,0.0,8.951149405034776,4.530197636743553,0.04152038865722352,0
4.244635846320776,2.0,11.248396040812754,6.385001326476976,0.3082301782543825,0
5.757051603390986,6.0,4.258796910750721,3.9037855070101433,0.6695332716826221,1
9.666623953878382,1.0,11.17627729664902,5.688709738416349,0.10674394861041692,0
4.580795604861192,0.0,10.586700752270344,6.845489006785018,0.7653430476356345,0
8.374714217984048,0.0,1.4594133805640825,3.323364517193598,0.48335678231004,1
0.558719650318712,5.0,1.5339831380072608,0.5533473232133863,0.9538660734393775,1
3.855872572300576,9.0,10.814746492530798,1.71853733814984,0.6655232238474952,0
5.604964436423991,0.0,10.055546000617507,0.21896278395279278,0.5337098078251732,0
6.203205556549372,2.0,9.893070202578599,2.139049054892684,0.8954074480770938,0
2.500183399320113,6.0,8.002265447134883,6.722016910188421,0.5556327142270704,0
3.9929101348659524,7.0,11.49645611669985,5.04943424487062,0.29387978751269483,0
9.470061687356901,0.0,5.061465399092301,6.203206989595175,0.5974436725345941,1
6.488507540119491,9.0,9.82465070683147,6.370824368576706,0.22208252239647153,0
5.8496624841229465,0.0,9.292501032575071,5.297271224008579,0.43534088047847064,0
0.6529871051984093,8.0,5.234990621819035,2.4147346630574456,0.40408489385345014,0
0.521762576431477,10.0,3.5030370003719202,3.262024708338269,0.9913303664418235,1
2.1139844783206465,8.0,1.3787649920152196,2.524788553778312,0.5350648043294486,1
1.37822775848633,8.0,11.434801615817936,1.553975215078169,0.287325165296365,0
9.837499292732875,10.0,9.830242428199632,5.653837168494703,0.227208811035703,1
0.02747147602664146,7.0,8.91722378953322,1.0063268469612057,0.8099932472644429,0
3.658435291805171,1.0,3.0177079639375055,5.850208684092275,0.6398552318280012,1
0.5842244962380161,8.0,9.841312757675196,5.084293393949269,0.01764901325630308,0
6.400105583176766,0.0,2.354800671107875,7.073630766806053,0.4384305703962955,1
0.46533202074859115,2.0,7.6235102625416005,3.0995411884910604,0.07625811809830652,0
0.684096355417223,8.0,1.9455926841945241,6.805846632759434,0.7626735129249078,1
0.7994250560811889,1.0,5.432482507409828,6.419892680944904,0.9429005317870662,0
2.7178513130287953,2.0,7.3328283824650935,3.954338314187816,0.8331578081899642,0
5.7635806799665055,3.0,8.629845357953897,5.460879206291256,0.22973284704519392,0
8.054486176308536,7.0,11.009184436023252,2.9805133308188374,0.1824511171909563,0
2.6719158450126077,8.0,11.494006721624418,0.21813915084200186,0.8152830421548504,0
2.8317105656946637,6.0,9.126549162319023,4.68195084008103,0.9824978494635511,0
8.24482143951937,8.0,0.5396082600213181,2.4235328668561085,0.04568258187977903,1
7.459483801763226,4.0,4.644593597807594,6.146224418694642,0.029705507511740836,1
1.2681474835733464,7.0,8.7162782605694,0.06859832919622111,0.7880443009910753,0
8.06348934706357,1.0,10.419062234149054,0.9118062361478945,0.6335761005478986,0
8.312511086352812,4.0,0.26850495728528934,2.175925966678493,0.9954823477217928,1
1.7782578356710588,1.0,4.79391342621071,3.383767553611947,0.5908038900795639,0
6.269479985725535,5.0,11.223438366397328,5.921924696675213,0.504091039947238,0
1.9674362182123795,8.0,11.131406904745154,7.275315476684204,0.585749840969166,0
2.4349271202808254,8.0,10.609740884559644,3.627496467577809,0.7859673465687607,0
4.94005755328642,2.0,1.8375888525302835,6.583329009974468,0.8966419485301785,1
5.222200279508085,6.0,3.8642069063082753,5.250841579984984,0.8877530763171715,1
4.790335153981873,9.0,11.135631834192658,1.0472589254025433,0.6495093358546089,0
5.411410533042087,2.0,11.038293597943925,1.1216035667559234,0.2756785190071861,0
2.1316467642545245,3.0,11.564408230895172,2.2459513851918196,0.125313626254127,0
